timestamp,position,gt_position,action,gt_action,response_time,sync,is_action_correct,is_position_correct
1631511314.022769,None,2 1 3,None,dab,60.002835273742676,0,False,False
1631511374.0371192,None,3 2 1,None,dab,60.0110878944397,0,False,False
1631526317.5944312,None,2 3 1,None,jamesbond,60.01658797264099,0,False,False
1631526377.6621988,None,1 2 3,None,mermaid,60.00676608085632,0,False,False
1631526530.9342082,None,3 1 2,None,dab,60.018235206604004,0,False,False
1631534908.2814434,None,3 1 2,None,dab,60.01448369026184,0,False,False
1631535252.2727349,None,1 2 3,None,jamesbond,60.00986075401306,0,False,False
1631535312.2960236,None,2 3 1,None,mermaid,60.003291606903076,0,False,False
1631535372.3273365,None,1 2 3,None,jamesbond,60.01831007003784,0,False,False
1631535432.3563364,None,3 1 2,None,mermaid,60.0169575214386,0,False,False
1631535492.3880417,None,3 2 1,None,jamesbond,60.01970815658569,0,False,False
1631535552.4066517,None,3 1 2,None,dab,60.005616903305054,0,False,False
1631535612.4319808,None,1 2 3,None,mermaid,60.014299392700195,0,False,False
1631535672.4610636,None,2 1 3,None,jamesbond,60.0165581703186,0,False,False
1631535732.4873486,None,1 3 2,None,dab,60.01375770568848,0,False,False
1631535792.515056,None,3 2 1,None,mermaid,60.01415514945984,0,False,False
1631535852.54271,None,2 1 3,None,dab,60.01610827445984,0,False,False
1631535912.567023,None,2 1 3,None,dab,60.01079249382019,0,False,False
1631535972.5939968,None,3 1 2,None,dab,60.01544761657715,0,False,False
1631536032.6131082,None,3 2 1,None,dab,60.0075843334198,0,False,False
1631536092.642463,None,1 3 2,None,dab,60.01635432243347,0,False,False
1631536152.6692336,None,2 3 1,None,dab,60.01377201080322,0,False,False
1631536212.685628,None,1 2 3,None,dab,60.00588083267212,0,False,False
1631536272.7076247,None,2 3 1,None,dab,60.01399040222168,0,False,False
1631536332.7254064,None,3 1 2,None,dab,60.012818574905396,0,False,False
1631536392.7349155,None,1 2 3,None,dab,60.003987550735474,0,False,False
1631536452.753957,None,2 3 1,None,dab,60.014075756073,0,False,False
1631536512.7696173,None,1 2 3,None,dab,60.01071310043335,0,False,False
1631536572.7878938,None,2 3 1,None,dab,60.00431513786316,0,False,False
1631536632.8071914,None,1 2 3,None,dab,60.014626264572144,0,False,False
1631536692.817887,None,1 2 3,None,dab,60.00469708442688,0,False,False
1631536752.8364608,None,1 2 3,None,dab,60.00856876373291,0,False,False
1631536812.848667,None,1 2 3,None,dab,60.006250619888306,0,False,False
1631536872.8674188,None,1 3 2,None,dab,60.01374959945679,0,False,False
1631536932.8804562,None,2 3 1,None,dab,60.005040645599365,0,False,False
1631536992.895616,None,1 2 3,None,dab,60.01007318496704,0,False,False
1631537052.913228,None,1 3 2,None,dab,60.011643171310425,0,False,False
1631537112.9279408,None,3 1 2,None,dab,60.00571417808533,0,False,False
1631537172.9413054,None,3 2 1,None,dab,60.008328437805176,0,False,False
1631537232.9629228,None,3 2 1,None,dab,60.016616344451904,0,False,False
1631537292.9916885,None,1 2 3,None,dab,60.015751361846924,0,False,False
1631537353.028475,None,1 3 2,None,dab,60.014838218688965,0,False,False
1631537413.0495567,None,3 2 1,None,dab,60.01508283615112,0,False,False
1631537473.0610886,None,2 3 1,None,dab,60.00657105445862,0,False,False
1631537533.0772529,None,3 1 2,None,dab,60.009188652038574,0,False,False
1631537593.0917711,None,1 2 3,None,dab,60.00457453727722,0,False,False
1631537653.120161,None,3 1 2,None,dab,60.01339769363403,0,False,False
1631537713.1404278,None,3 2 1,None,dab,60.006492376327515,0,False,False
1631537773.166646,None,1 2 3,None,dab,60.015257596969604,0,False,False
1631537833.1909919,None,3 2 1,None,dab,60.016342639923096,0,False,False
1631537893.2129433,None,2 3 1,None,dab,60.01597809791565,0,False,False
1631537953.2335026,None,2 1 3,None,dab,60.01582407951355,0,False,False
1631538013.251207,None,2 3 1,None,dab,60.01271176338196,0,False,False
1631538073.2733927,None,1 3 2,None,dab,60.01621389389038,0,False,False
1631538133.2897258,None,2 1 3,None,dab,60.00734043121338,0,False,False
1631538193.305173,None,1 2 3,None,dab,60.010448932647705,0,False,False
1631538253.3283684,None,3 2 1,None,dab,60.01319932937622,0,False,False
1631538313.3499625,None,2 3 1,None,dab,60.015801668167114,0,False,False
1631538373.3816583,None,3 1 2,None,dab,60.01520895957947,0,False,False
1631538433.400963,None,1 2 3,None,dab,60.01130509376526,0,False,False
1631538493.4277985,None,2 3 1,None,dab,60.01586651802063,0,False,False
1631538553.465001,None,1 2 3,None,dab,60.012210845947266,0,False,False
1631538613.4821403,None,1 2 3,None,dab,60.01214003562927,0,False,False
1631538673.5076709,None,2 3 1,None,dab,60.00893688201904,0,False,False
1631538733.525035,None,2 1 3,None,dab,60.01213479042053,0,False,False
1631538793.54136,None,2 3 1,None,dab,60.004364252090454,0,False,False
1631538853.5593588,None,3 1 2,None,dab,60.00799822807312,0,False,False
1631538913.5828238,None,2 3 1,None,dab,60.01747155189514,0,False,False
1631538973.6077845,None,3 2 1,None,dab,60.01000738143921,0,False,False
1631599276.9640996,None,1 3 2,None,dab,60303.35131454468,0,False,False
1631599336.9836428,None,3 2 1,None,dab,60.01354455947876,0,False,False
1631599397.0023184,None,1 3 2,None,dab,60.005688428878784,0,False,False
1631599457.0209002,None,1 2 3,None,dab,60.0105345249176,0,False,False
1631599517.0482152,None,1 2 3,None,dab,60.00930309295654,0,False,False
1631599577.0747209,None,1 2 3,None,dab,60.010549545288086,0,False,False
1631599637.0928864,None,3 2 1,None,dab,60.0081672668457,0,False,False
1631599697.11812,None,2 1 3,None,dab,60.00923728942871,0,False,False
1631599757.1477249,None,3 2 1,None,dab,60.018611431121826,0,False,False
1631599817.172746,None,2 1 3,None,dab,60.0067503452301,0,False,False
1631599877.2038944,None,3 1 2,None,dab,60.01616096496582,0,False,False
1631599937.2581654,None,2 1 3,None,dab,60.02025318145752,0,False,False
1631599997.2987366,None,2 3 1,None,dab,60.01164531707764,0,False,False
1631600057.3109748,None,3 2 1,None,dab,60.00627517700195,0,False,False
1631600117.3434434,None,3 2 1,None,dab,60.01946783065796,0,False,False
1631600177.3776877,None,1 3 2,None,dab,60.01227402687073,0,False,False
1631600237.414903,None,2 3 1,None,dab,60.019214391708374,0,False,False
1631600297.4320738,None,3 2 1,None,dab,60.00520706176758,0,False,False
1631600357.4780052,None,1 3 2,None,dab,60.019909620285034,0,False,False
1631600417.5006313,None,2 3 1,None,dab,60.01163983345032,0,False,False
1631600477.5264723,None,2 3 1,None,dab,60.00789952278137,0,False,False
1631600537.5540287,None,3 2 1,None,dab,60.01356101036072,0,False,False
1631600597.5883605,None,2 3 1,None,dab,60.014347553253174,0,False,False
1631600657.6199434,None,2 3 1,None,dab,60.00963759422302,0,False,False
1631600717.6325734,None,1 2 3,None,dab,60.00465202331543,0,False,False
1631600777.6622822,None,2 3 1,None,dab,60.015719413757324,0,False,False
1631600837.7035394,None,2 3 1,None,dab,60.01226282119751,0,False,False
1631600897.7156498,None,3 2 1,None,dab,60.007097482681274,0,False,False
1631600957.740066,None,1 2 3,None,dab,60.008445501327515,0,False,False
1631601017.7595253,None,1 2 3,None,dab,60.013495683670044,0,False,False
1631601077.8094108,None,1 3 2,None,dab,60.01991105079651,0,False,False
1631601137.8232186,None,2 3 1,None,dab,60.008848905563354,0,False,False
1631601197.8488166,None,1 3 2,None,dab,60.0056095123291,0,False,False
1631601257.8633833,None,3 1 2,None,dab,60.00555992126465,0,False,False
1631601317.893557,None,3 1 2,None,dab,60.018197774887085,0,False,False
1631601377.9212651,None,2 3 1,None,dab,60.00870394706726,0,False,False
1631601437.9711432,None,1 3 2,None,dab,60.023874282836914,0,False,False
1631601498.0086336,None,1 2 3,None,dab,60.02251052856445,0,False,False
1631601558.0588732,None,3 1 2,None,dab,60.01726055145264,0,False,False
1631601618.088317,None,3 1 2,None,dab,60.014448404312134,0,False,False
1631601678.104245,None,2 1 3,None,dab,60.00992465019226,0,False,False
1631601738.1460652,None,1 3 2,None,dab,60.01486778259277,0,False,False
1631601798.1838534,None,3 2 1,None,dab,60.01684212684631,0,False,False
1631601858.2276478,None,2 3 1,None,dab,60.01817798614502,0,False,False
1631601918.2758045,None,1 2 3,None,dab,60.022223711013794,0,False,False
1631601978.3316393,None,2 3 1,None,dab,60.01383304595947,0,False,False
1631602038.3626356,None,3 1 2,None,dab,60.00700902938843,0,False,False
1631602098.3899367,None,1 3 2,None,dab,60.00538921356201,0,False,False
1631602158.4305084,None,1 3 2,None,dab,60.0175838470459,0,False,False
1631602218.4478045,None,3 1 2,None,dab,60.012335538864136,0,False,False
1631602278.4675894,None,2 3 1,None,dab,60.00878667831421,0,False,False
1631602338.5137973,None,3 1 2,None,dab,60.018234729766846,0,False,False
1631602398.5567498,None,2 1 3,None,dab,60.02196216583252,0,False,False
1631602458.6038349,None,1 3 2,None,dab,60.01906633377075,0,False,False
1631602518.6349404,None,1 3 2,None,dab,60.00912809371948,0,False,False
1631602578.6734562,None,2 3 1,None,dab,60.01657795906067,0,False,False
1631602638.7090647,None,1 3 2,None,dab,60.01367378234863,0,False,False
1631602698.7314558,None,1 2 3,None,dab,60.01339554786682,0,False,False
1631602758.7791271,None,3 1 2,None,dab,60.02466320991516,0,False,False
1631602818.8182254,None,2 1 3,None,dab,60.01616883277893,0,False,False
1631602878.8549051,None,3 1 2,None,dab,60.01673865318298,0,False,False
1631602938.9050982,None,3 2 1,None,dab,60.0192186832428,0,False,False
1631602998.9430346,None,1 3 2,None,dab,60.01700139045715,0,False,False
1631603058.9778376,None,3 2 1,None,dab,60.01080369949341,0,False,False
1631603119.005851,None,3 1 2,None,dab,60.00701332092285,0,False,False
1631603179.044026,None,1 2 3,None,dab,60.01418423652649,0,False,False
1631603239.077743,None,3 1 2,None,dab,60.01178574562073,0,False,False
1631603299.1095145,None,3 2 1,None,dab,60.01877689361572,0,False,False
1631603359.142696,None,1 3 2,None,dab,60.01818919181824,0,False,False
1631603419.160176,None,2 1 3,None,dab,60.00652813911438,0,False,False
1631603479.1719785,None,1 3 2,None,dab,60.0058057308197,0,False,False
1631603539.1917014,None,1 3 2,None,dab,60.008726835250854,0,False,False
1631603599.2173042,None,3 2 1,None,dab,60.005600452423096,0,False,False
1631603659.256436,None,3 1 2,None,dab,60.01511192321777,0,False,False
1631603719.2905385,None,2 3 1,None,dab,60.016146421432495,0,False,False
1631603779.3179147,None,1 3 2,None,dab,60.01044201850891,0,False,False
1631603839.3463955,None,2 1 3,None,dab,60.01848220825195,0,False,False
1631603899.3775911,None,3 1 2,None,dab,60.01017475128174,0,False,False
1631603959.4124084,None,2 3 1,None,dab,60.01087403297424,0,False,False
1631607609.1648412,None,2 1 3,None,dab,3649.7265017032623,0,False,False
1631607669.1810193,None,1 3 2,None,dab,60.008185625076294,0,False,False
1631607729.1951127,None,3 1 2,None,dab,60.004088401794434,0,False,False
1631607789.2221332,None,3 1 2,None,dab,60.02206873893738,0,False,False
1631607849.2682815,None,1 3 2,None,dab,60.00746273994446,0,False,False
1631607909.2901008,None,3 1 2,None,dab,60.01287245750427,0,False,False
1631607969.3200758,None,3 1 2,None,dab,60.00898575782776,0,False,False
1631608029.3604305,None,2 3 1,None,dab,60.026405811309814,0,False,False
1631608089.4089642,None,3 1 2,None,dab,60.02255606651306,0,False,False
1631608399.955109,None,3 2 1,None,mermaid,60.02242064476013,0,False,False
1631608579.3147972,None,1 3 2,None,jamesbond,60.007859230041504,0,False,False
1631608639.3427367,None,3 1 2,None,dab,60.003982067108154,0,False,False
1631608699.3634207,None,3 2 1,None,mermaid,60.0178496837616,0,False,False
1631608759.3917747,None,1 2 3,None,jamesbond,60.009854316711426,0,False,False
1631608819.4172072,None,1 3 2,None,mermaid,60.01801872253418,0,False,False
1631699903.9978287,None,1 2 3,None,mermaid,60.00648474693298,0,False,False
1631725969.2455075,2 3 1,1 3 2,dab,dab,0.0423893928527832,290,True,False
1631725971.2506635,1 2 3,1 3 2,dab,dab,1.9910178184509277,120,True,False
1631725973.2520878,1 2 3,3 2 1,mermaid,jamesbond,1.9948985576629639,186,False,False
1631725975.2540967,3 1 2,2 3 1,dab,dab,1.9986541271209717,311,True,False
1631725977.261965,3 1 2,3 2 1,jamesbond,jamesbond,2.004318952560425,282,True,False
1631725979.2631388,3 2 1,3 2 1,mermaid,jamesbond,1.9938592910766602,48,False,True
1631725981.270129,1 3 2,3 2 1,dab,mermaid,2.0040390491485596,10,False,False
1631725983.2706158,2 1 3,3 1 2,mermaid,jamesbond,1.9925291538238525,428,False,False
1631725985.2767851,3 2 1,1 3 2,mermaid,mermaid,2.002997398376465,170,True,False
1631725987.278908,3 2 1,2 1 3,mermaid,dab,1.9970052242279053,234,False,False
1631725989.2869532,2 1 3,3 1 2,dab,mermaid,2.0042786598205566,46,False,False
1631725991.2868872,2 1 3,2 3 1,mermaid,mermaid,1.993044376373291,406,True,False
1631725993.289988,3 1 2,2 1 3,dab,mermaid,1.9997851848602295,481,False,False
1631730509.2355833,2 3 1,2 1 3,dab,jamesbond,3.8708813190460205,273,False,False
1631730511.2541718,2 1 3,2 3 1,jamesbond,jamesbond,2.0128285884857178,85,True,False
1631730513.2542756,3 1 2,3 1 2,jamesbond,dab,1.9874484539031982,7,False,True
1631730515.2558155,3 1 2,2 1 3,jamesbond,mermaid,1.9890031814575195,13,False,False
1631730517.2724032,1 3 2,1 2 3,dab,jamesbond,2.0124800205230713,91,False,False
1631730519.2694528,1 3 2,2 1 3,mermaid,dab,1.9790935516357422,282,False,False
1631730521.2831879,2 3 1,2 3 1,jamesbond,dab,2.0059146881103516,49,False,True
1631761681.5908818,None,3 2 1,None,jamesbond,20.007941246032715,0,False,False
1631761685.9485672,3 1 2,1 3 2,jamesbond,dab,4.33650279045105,140,False,False
1631761687.9503856,3 1 2,1 3 2,mermaid,dab,1.996896743774414,273,False,False
1631761689.954333,3 1 2,3 1 2,dab,mermaid,2.0001072883605957,180,False,True
1631761691.957313,2 1 3,2 3 1,jamesbond,dab,1.9997749328613281,17,False,False
1631761693.9611535,2 3 1,1 2 3,dab,mermaid,1.999328374862671,146,False,False
1631761695.9645805,2 1 3,1 3 2,dab,mermaid,1.999234676361084,187,False,False
1631761697.9678206,1 2 3,2 1 3,mermaid,jamesbond,1.9981966018676758,414,False,False
1631761699.9705079,1 2 3,2 3 1,jamesbond,jamesbond,1.9988067150115967,436,True,False
1631761701.9741106,2 1 3,3 2 1,mermaid,jamesbond,2.0003933906555176,250,False,False
1631761703.9776232,3 1 2,2 3 1,mermaid,mermaid,2.0000905990600586,412,True,False
1631761705.9817276,1 3 2,1 3 2,jamesbond,dab,2.001006603240967,300,False,True
1631761707.9871285,3 1 2,3 2 1,jamesbond,dab,2.001743793487549,333,False,False
1631786778.7679706,None,2 3 1,None,mermaid,20.030699968338013,0,False,False
1631786798.8000524,None,3 2 1,None,jamesbond,20.00639820098877,0,False,False
1631786818.8164055,None,1 3 2,None,jamesbond,20.012934923171997,0,False,False
1631786876.4558098,1 2 3,3 1 2,dab,jamesbond,1.6917393207550049,370,False,False
1631786877.6215978,2 1 3,3 1 2,dab,jamesbond,1.1552906036376953,275,False,False
